pokemon_id,species_id,pokedex_number,identifier,name_zh,name_en,name_ja,species_name_zh,species_name_en,species_name_ja,genus_zh,height_m,weight_kg,base_experience,generation_id,capture_rate,gender_rate,is_baby,is_legendary,is_mythical,is_default,is_mega,form_identifier,form_name_zh,type1_zh,type2_zh,hp,attack,defense,special_attack,special_defense,speed,total,mega_form_count,ability1_zh,ability1_en,ability1_hidden,ability2_zh,ability2_en,ability2_hidden,hidden_ability_zh,hidden_ability_en
355,355,355,duskull,夜巡靈,Duskull,ヨマワル,夜巡靈,Duskull,ヨマワル,渡魂寶可夢,0.8,15.0,59,3,190,4,False,False,False,True,False,,,幽靈,,20,40,90,30,90,25,295,0,飄浮,Levitate,False,,,,察覺,Frisk
356,356,356,dusclops,彷徨夜靈,Dusclops,サマヨール,彷徨夜靈,Dusclops,サマヨール,招手寶可夢,1.6,30.6,159,3,90,4,False,False,False,True,False,,,幽靈,,40,70,130,60,130,25,455,0,壓迫感,Pressure,False,,,,察覺,Frisk
357,357,357,tropius,熱帶龍,Tropius,トロピウス,熱帶龍,Tropius,トロピウス,水果寶可夢,2.0,100.0,161,3,200,4,False,False,False,True,False,,,草,飛行,99,68,83,72,87,51,460,0,葉綠素,Chlorophyll,False,太陽之力,Solar Power,False,收穫,Harvest
358,358,358,chimecho,風鈴鈴,Chimecho,チリーン,風鈴鈴,Chimecho,チリーン,風鈴寶可夢,0.6,1.0,159,3,45,4,False,False,False,True,False,,,超能力,,75,50,80,95,90,65,455,1,飄浮,Levitate,False,,,,,
359,359,359,absol,阿勃梭魯,Absol,アブソル,阿勃梭魯,Absol,アブソル,災禍寶可夢,1.2,47.0,163,3,30,4,False,False,False,True,False,,,惡,,65,130,60,75,60,75,465,2,壓迫感,Pressure,False,超幸運,Super Luck,False,正義之心,Justified
360,360,360,wynaut,小果然,Wynaut,ソーナノ,小果然,Wynaut,ソーナノ,開朗寶可夢,0.6,14.0,52,3,125,4,True,False,False,True,False,,,超能力,,95,23,48,23,48,23,260,0,踩影,Shadow Tag,False,,,,心靈感應,Telepathy
361,361,361,snorunt,雪童子,Snorunt,ユキワラシ,雪童子,Snorunt,ユキワラシ,雪笠寶可夢,0.7,16.8,60,3,190,4,False,False,False,True,False,,,冰,,50,50,50,50,50,50,300,0,精神力,Inner Focus,False,冰凍之軀,Ice Body,False,心情不定,Moody
362,362,362,glalie,冰鬼護,Glalie,オニゴーリ,冰鬼護,Glalie,オニゴーリ,臉面寶可夢,1.5,256.5,168,3,75,4,False,False,False,True,False,,,冰,,80,80,80,80,80,80,480,1,精神力,Inner Focus,False,冰凍之軀,Ice Body,False,心情不定,Moody
363,363,363,spheal,海豹球,Spheal,タマザラシ,海豹球,Spheal,タマザラシ,拍手寶可夢,0.8,39.5,58,3,255,4,False,False,False,True,False,,,冰,水,70,40,50,55,50,25,290,0,厚脂肪,Thick Fat,False,冰凍之軀,Ice Body,False,遲鈍,Oblivious
364,364,364,sealeo,海魔獅,Sealeo,トドグラー,海魔獅,Sealeo,トドグラー,滾球寶可夢,1.1,87.6,144,3,120,4,False,False,False,True,False,,,冰,水,90,60,70,75,70,45,410,0,厚脂肪,Thick Fat,False,冰凍之軀,Ice Body,False,遲鈍,Oblivious
365,365,365,walrein,帝牙海獅,Walrein,トドゼルガ,帝牙海獅,Walrein,トドゼルガ,破冰寶可夢,1.4,150.6,239,3,45,4,False,False,False,True,False,,,冰,水,110,80,90,95,90,65,530,0,厚脂肪,Thick Fat,False,冰凍之軀,Ice Body,False,遲鈍,Oblivious
366,366,366,clamperl,珍珠貝,Clamperl,パールル,珍珠貝,Clamperl,パールル,雙殼貝寶可夢,0.4,52.5,69,3,255,4,False,False,False,True,False,,,水,,35,64,85,74,55,32,345,0,硬殼盔甲,Shell Armor,False,,,,膽怯,Rattled
367,367,367,huntail,獵斑魚,Huntail,ハンテール,獵斑魚,Huntail,ハンテール,深海寶可夢,1.7,27.0,170,3,60,4,False,False,False,True,False,,,水,,55,104,105,94,75,52,485,0,悠游自如,Swift Swim,False,,,,水幕,Water Veil
368,368,368,gorebyss,櫻花魚,Gorebyss,サクラビス,櫻花魚,Gorebyss,サクラビス,南海寶可夢,1.8,22.6,170,3,60,4,False,False,False,True,False,,,水,,55,84,105,114,75,52,485,0,悠游自如,Swift Swim,False,,,,濕潤之軀,Hydration
369,369,369,relicanth,古空棘魚,Relicanth,ジーランス,古空棘魚,Relicanth,ジーランス,長壽寶可夢,1.0,23.4,170,3,25,1,False,False,False,True,False,,,水,岩石,100,90,130,45,65,55,485,0,悠游自如,Swift Swim,False,堅硬腦袋,Rock Head,False,結實,Sturdy
370,370,370,luvdisc,愛心魚,Luvdisc,ラブカス,愛心魚,Luvdisc,ラブカス,相隨寶可夢,0.6,8.7,116,3,225,6,False,False,False,True,False,,,水,,43,30,55,40,65,97,330,0,悠游自如,Swift Swim,False,,,,濕潤之軀,Hydration
371,371,371,bagon,寶貝龍,Bagon,タツベイ,寶貝龍,Bagon,タツベイ,堅硬腦袋寶可夢,0.6,42.1,60,3,45,4,False,False,False,True,False,,,龍,,45,75,60,40,30,50,300,0,堅硬腦袋,Rock Head,False,,,,強行,Sheer Force
372,372,372,shelgon,甲殼龍,Shelgon,コモルー,甲殼龍,Shelgon,コモルー,耐力寶可夢,1.1,110.5,147,3,45,4,False,False,False,True,False,,,龍,,65,95,100,60,50,50,420,0,堅硬腦袋,Rock Head,False,,,,防塵,Overcoat
373,373,373,salamence,暴飛龍,Salamence,ボーマンダ,暴飛龍,Salamence,ボーマンダ,龍寶可夢,1.5,102.6,270,3,45,4,False,False,False,True,False,,,龍,飛行,95,135,80,110,80,100,600,1,威嚇,Intimidate,False,,,,自信過度,Moxie
374,374,374,beldum,鐵啞鈴,Beldum,ダンバル,鐵啞鈴,Beldum,ダンバル,鐵球寶可夢,0.6,95.2,60,3,3,-1,False,False,False,True,False,,,鋼,超能力,40,55,80,35,60,30,300,0,恆淨之軀,Clear Body,False,,,,輕金屬,Light Metal
375,375,375,metang,金屬怪,Metang,メタング,金屬怪,Metang,メタング,鐵爪寶可夢,1.2,202.5,147,3,3,-1,False,False,False,True,False,,,鋼,超能力,60,75,100,55,80,50,420,0,恆淨之軀,Clear Body,False,,,,輕金屬,Light Metal
376,376,376,metagross,巨金怪,Metagross,メタグロス,巨金怪,Metagross,メタグロス,鐵足寶可夢,1.6,550.0,270,3,3,-1,False,False,False,True,False,,,鋼,超能力,80,135,130,95,90,70,600,1,恆淨之軀,Clear Body,False,,,,輕金屬,Light Metal
377,377,377,regirock,雷吉洛克,Regirock,レジロック,雷吉洛克,Regirock,レジロック,岩山寶可夢,1.7,230.0,261,3,3,-1,False,True,False,True,False,,,岩石,,80,100,200,50,100,50,580,0,恆淨之軀,Clear Body,False,,,,結實,Sturdy
378,378,378,regice,雷吉艾斯,Regice,レジアイス,雷吉艾斯,Regice,レジアイス,冰山寶可夢,1.8,175.0,261,3,3,-1,False,True,False,True,False,,,冰,,80,50,100,100,200,50,580,0,恆淨之軀,Clear Body,False,,,,冰凍之軀,Ice Body
379,379,379,registeel,雷吉斯奇魯,Registeel,レジスチル,雷吉斯奇魯,Registeel,レジスチル,黑金寶可夢,1.9,205.0,261,3,3,-1,False,True,False,True,False,,,鋼,,80,75,150,75,150,50,580,0,恆淨之軀,Clear Body,False,,,,輕金屬,Light Metal
380,380,380,latias,拉帝亞斯,Latias,ラティアス,拉帝亞斯,Latias,ラティアス,無限寶可夢,1.4,40.0,270,3,3,8,False,True,False,True,False,,,龍,超能力,80,80,90,110,130,110,600,1,飄浮,Levitate,False,,,,,
381,381,381,latios,拉帝歐斯,Latios,ラティオス,拉帝歐斯,Latios,ラティオス,無限寶可夢,2.0,60.0,270,3,3,0,False,True,False,True,False,,,龍,超能力,80,90,80,130,110,110,600,1,飄浮,Levitate,False,,,,,
382,382,382,kyogre,蓋歐卡,Kyogre,カイオーガ,蓋歐卡,Kyogre,カイオーガ,海底寶可夢,4.5,352.0,302,3,3,-1,False,True,False,True,False,,蓋歐卡的樣子,水,,100,100,90,150,140,90,670,0,降雨,Drizzle,False,,,,,
383,383,383,groudon,固拉多,Groudon,グラードン,固拉多,Groudon,グラードン,大陸寶可夢,3.5,950.0,302,3,3,-1,False,True,False,True,False,,固拉多的樣子,地面,,100,150,140,100,90,90,670,0,日照,Drought,False,,,,,
384,384,384,rayquaza,烈空坐,Rayquaza,レックウザ,烈空坐,Rayquaza,レックウザ,天空寶可夢,7.0,206.5,306,3,45,-1,False,True,False,True,False,,,龍,飛行,105,150,90,150,90,95,680,1,氣閘,Air Lock,False,,,,,
385,385,385,jirachi,基拉祈,Jirachi,ジラーチ,基拉祈,Jirachi,ジラーチ,祈願寶可夢,0.3,1.1,270,3,3,-1,False,False,True,True,False,,,鋼,超能力,100,100,100,100,100,100,600,0,天恩,Serene Grace,False,,,,,
387,387,387,turtwig,草苗龜,Turtwig,ナエトル,草苗龜,Turtwig,ナエトル,嫩葉寶可夢,0.4,10.2,64,4,45,1,False,False,False,True,False,,,草,,55,68,64,45,55,31,318,0,茂盛,Overgrow,False,,,,硬殼盔甲,Shell Armor
388,388,388,grotle,樹林龜,Grotle,ハヤシガメ,樹林龜,Grotle,ハヤシガメ,樹叢寶可夢,1.1,97.0,142,4,45,1,False,False,False,True,False,,,草,,75,89,85,55,65,36,405,0,茂盛,Overgrow,False,,,,硬殼盔甲,Shell Armor
389,389,389,torterra,土台龜,Torterra,ドダイトス,土台龜,Torterra,ドダイトス,大陸寶可夢,2.2,310.0,236,4,45,1,False,False,False,True,False,,,草,地面,95,109,105,75,85,56,525,0,茂盛,Overgrow,False,,,,硬殼盔甲,Shell Armor
390,390,390,chimchar,小火焰猴,Chimchar,ヒコザル,小火焰猴,Chimchar,ヒコザル,小猴寶可夢,0.5,6.2,62,4,45,1,False,False,False,True,False,,,火,,44,58,44,58,44,61,309,0,猛火,Blaze,False,,,,鐵拳,Iron Fist
391,391,391,monferno,猛火猴,Monferno,モウカザル,猛火猴,Monferno,モウカザル,頑皮寶可夢,0.9,22.0,142,4,45,1,False,False,False,True,False,,,火,格鬥,64,78,52,78,52,81,405,0,猛火,Blaze,False,,,,鐵拳,Iron Fist
392,392,392,infernape,烈焰猴,Infernape,ゴウカザル,烈焰猴,Infernape,ゴウカザル,火焰寶可夢,1.2,55.0,240,4,45,1,False,False,False,True,False,,,火,格鬥,76,104,71,104,71,108,534,0,猛火,Blaze,False,,,,鐵拳,Iron Fist
393,393,393,piplup,波加曼,Piplup,ポッチャマ,波加曼,Piplup,ポッチャマ,企鵝寶可夢,0.4,5.2,63,4,45,1,False,False,False,True,False,,,水,,53,51,53,61,56,40,314,0,激流,Torrent,False,,,,好勝,Competitive
394,394,394,prinplup,波皇子,Prinplup,ポッタイシ,波皇子,Prinplup,ポッタイシ,企鵝寶可夢,0.8,23.0,142,4,45,1,False,False,False,True,False,,,水,,64,66,68,81,76,50,405,0,激流,Torrent,False,,,,好勝,Competitive
395,395,395,empoleon,帝王拿波,Empoleon,エンペルト,帝王拿波,Empoleon,エンペルト,皇帝寶可夢,1.7,84.5,239,4,45,1,False,False,False,True,False,,,水,鋼,84,86,88,111,101,60,530,0,激流,Torrent,False,,,,好勝,Competitive
396,396,396,starly,姆克兒,Starly,ムックル,姆克兒,Starly,ムックル,椋鳥寶可夢,0.3,2.0,49,4,255,4,False,False,False,True,False,,,一般,飛行,40,55,30,30,30,60,245,0,銳利目光,Keen Eye,False,,,,捨身,Reckless
397,397,397,staravia,姆克鳥,Staravia,ムクバード,姆克鳥,Staravia,ムクバード,椋鳥寶可夢,0.6,15.5,119,4,120,4,False,False,False,True,False,,,一般,飛行,55,75,50,40,40,80,340,0,威嚇,Intimidate,False,,,,捨身,Reckless
398,398,398,staraptor,姆克鷹,Staraptor,ムクホーク,姆克鷹,Staraptor,ムクホーク,猛禽寶可夢,1.2,24.9,218,4,45,4,False,False,False,True,False,,,一般,飛行,85,120,70,50,60,100,485,1,威嚇,Intimidate,False,,,,捨身,Reckless
399,399,399,bidoof,大牙狸,Bidoof,ビッパ,大牙狸,Bidoof,ビッパ,圓鼠寶可夢,0.5,20.0,50,4,255,4,False,False,False,True,False,,,一般,,59,45,40,35,40,31,250,0,單純,Simple,False,純樸,Unaware,False,心情不定,Moody
400,400,400,bibarel,大尾狸,Bibarel,ビーダル,大尾狸,Bibarel,ビーダル,河狸寶可夢,1.0,31.5,144,4,127,4,False,False,False,True,False,,,一般,水,79,85,60,55,60,71,410,0,單純,Simple,False,純樸,Unaware,False,心情不定,Moody
401,401,401,kricketot,圓法師,Kricketot,コロボーシ,圓法師,Kricketot,コロボーシ,蟋蟀寶可夢,0.3,2.2,39,4,255,4,False,False,False,True,False,,,蟲,,37,25,41,25,41,25,194,0,蛻皮,Shed Skin,False,,,,逃跑,Run Away
402,402,402,kricketune,音箱蟀,Kricketune,コロトック,音箱蟀,Kricketune,コロトック,蟋蟀寶可夢,1.0,25.5,134,4,45,4,False,False,False,True,False,,,蟲,,77,85,51,55,51,65,384,0,蟲之預感,Swarm,False,,,,技術高手,Technician
403,403,403,shinx,小貓怪,Shinx,コリンク,小貓怪,Shinx,コリンク,閃光寶可夢,0.5,9.5,53,4,235,4,False,False,False,True,False,,,電,,45,65,34,40,34,45,263,0,鬥爭心,Rivalry,False,威嚇,Intimidate,False,毅力,Guts
404,404,404,luxio,勒克貓,Luxio,ルクシオ,勒克貓,Luxio,ルクシオ,電光寶可夢,0.9,30.5,127,4,120,4,False,False,False,True,False,,,電,,60,85,49,60,49,60,363,0,鬥爭心,Rivalry,False,威嚇,Intimidate,False,毅力,Guts
405,405,405,luxray,倫琴貓,Luxray,レントラー,倫琴貓,Luxray,レントラー,目光寶可夢,1.4,42.0,235,4,45,4,False,False,False,True,False,,,電,,80,120,79,95,79,70,523,0,鬥爭心,Rivalry,False,威嚇,Intimidate,False,毅力,Guts
406,406,406,budew,含羞苞,Budew,スボミー,含羞苞,Budew,スボミー,花苞寶可夢,0.2,1.2,56,4,255,4,True,False,False,True,False,,,草,毒,40,30,35,50,70,55,280,0,自然回復,Natural Cure,False,毒刺,Poison Point,False,葉子防守,Leaf Guard
407,407,407,roserade,羅絲雷朵,Roserade,ロズレイド,羅絲雷朵,Roserade,ロズレイド,花束寶可夢,0.9,14.5,232,4,75,4,False,False,False,True,False,,,草,毒,60,70,65,125,105,90,515,0,自然回復,Natural Cure,False,毒刺,Poison Point,False,技術高手,Technician
408,408,408,cranidos,頭蓋龍,Cranidos,ズガイドス,頭蓋龍,Cranidos,ズガイドス,頭錘寶可夢,0.9,31.5,70,4,45,1,False,False,False,True,False,,,岩石,,67,125,40,30,30,58,350,0,破格,Mold Breaker,False,,,,強行,Sheer Force
409,409,409,rampardos,戰槌龍,Rampardos,ラムパルド,戰槌龍,Rampardos,ラムパルド,頭錘寶可夢,1.6,102.5,173,4,45,1,False,False,False,True,False,,,岩石,,97,165,60,65,50,58,495,0,破格,Mold Breaker,False,,,,強行,Sheer Force
410,410,410,shieldon,盾甲龍,Shieldon,タテトプス,盾甲龍,Shieldon,タテトプス,護盾寶可夢,0.5,57.0,70,4,45,1,False,False,False,True,False,,,岩石,鋼,30,42,118,42,88,30,350,0,結實,Sturdy,False,,,,隔音,Soundproof
411,411,411,bastiodon,護城龍,Bastiodon,トリデプス,護城龍,Bastiodon,トリデプス,護盾寶可夢,1.3,149.5,173,4,45,1,False,False,False,True,False,,,岩石,鋼,60,52,168,47,138,30,495,0,結實,Sturdy,False,,,,隔音,Soundproof
415,415,415,combee,三蜜蜂,Combee,ミツハニー,三蜜蜂,Combee,ミツハニー,幼蜂寶可夢,0.3,5.5,49,4,120,1,False,False,False,True,False,,,蟲,飛行,30,30,42,30,42,70,244,0,採蜜,Honey Gather,False,,,,活力,Hustle
416,416,416,vespiquen,蜂女王,Vespiquen,ビークイン,蜂女王,Vespiquen,ビークイン,蜂巢寶可夢,1.2,38.5,166,4,45,8,False,False,False,True,False,,,蟲,飛行,70,80,102,80,102,40,474,0,壓迫感,Pressure,False,,,,緊張感,Unnerve
417,417,417,pachirisu,帕奇利茲,Pachirisu,パチリス,帕奇利茲,Pachirisu,パチリス,電松鼠寶可夢,0.4,3.9,142,4,200,4,False,False,False,True,False,,,電,,60,45,70,45,90,95,405,0,逃跑,Run Away,False,撿拾,Pickup,False,蓄電,Volt Absorb
418,418,418,buizel,泳圈鼬,Buizel,ブイゼル,泳圈鼬,Buizel,ブイゼル,海鼬寶可夢,0.7,29.5,66,4,190,4,False,False,False,True,False,,,水,,55,65,35,60,30,85,330,0,悠游自如,Swift Swim,False,,,,水幕,Water Veil
419,419,419,floatzel,浮潛鼬,Floatzel,フローゼル,浮潛鼬,Floatzel,フローゼル,海鼬寶可夢,1.1,33.5,173,4,75,4,False,False,False,True,False,,,水,,85,105,55,85,50,115,495,0,悠游自如,Swift Swim,False,,,,水幕,Water Veil
420,420,420,cherubi,櫻花寶,Cherubi,チェリンボ,櫻花寶,Cherubi,チェリンボ,櫻桃寶可夢,0.4,3.3,55,4,190,4,False,False,False,True,False,,,草,,45,35,45,62,53,35,275,0,葉綠素,Chlorophyll,False,,,,,
424,424,424,ambipom,雙尾怪手,Ambipom,エテボース,雙尾怪手,Ambipom,エテボース,長尾寶可夢,1.2,20.3,169,4,45,4,False,False,False,True,False,,,一般,,75,100,66,60,66,115,482,0,技術高手,Technician,False,撿拾,Pickup,False,連續攻擊,Skill Link
425,425,425,drifloon,飄飄球,Drifloon,フワンテ,飄飄球,Drifloon,フワンテ,氣球寶可夢,0.4,1.2,70,4,125,4,False,False,False,True,False,,,幽靈,飛行,90,50,34,60,44,70,348,0,引爆,Aftermath,False,輕裝,Unburden,False,受熱激升,Flare Boost
426,426,426,drifblim,隨風球,Drifblim,フワライド,隨風球,Drifblim,フワライド,熱氣球寶可夢,1.2,15.0,174,4,60,4,False,False,False,True,False,,,幽靈,飛行,150,80,44,90,54,80,498,0,引爆,Aftermath,False,輕裝,Unburden,False,受熱激升,Flare Boost
427,427,427,buneary,捲捲耳,Buneary,ミミロル,捲捲耳,Buneary,ミミロル,兔子寶可夢,0.4,5.5,70,4,190,4,False,False,False,True,False,,,一般,,55,66,44,44,56,85,350,0,逃跑,Run Away,False,笨拙,Klutz,False,柔軟,Limber
428,428,428,lopunny,長耳兔,Lopunny,ミミロップ,長耳兔,Lopunny,ミミロップ,兔子寶可夢,1.2,33.3,168,4,60,4,False,False,False,True,False,,,一般,,65,76,84,54,96,105,480,1,迷人之軀,Cute Charm,False,笨拙,Klutz,False,柔軟,Limber
429,429,429,mismagius,夢妖魔,Mismagius,ムウマージ,夢妖魔,Mismagius,ムウマージ,魔法寶可夢,0.9,4.4,173,4,45,4,False,False,False,True,False,,,幽靈,,60,60,60,105,105,105,495,0,飄浮,Levitate,False,,,,,
430,430,430,honchkrow,烏鴉頭頭,Honchkrow,ドンカラス,烏鴉頭頭,Honchkrow,ドンカラス,大頭目寶可夢,0.9,27.3,177,4,30,4,False,False,False,True,False,,,惡,飛行,100,125,52,105,52,71,505,0,不眠,Insomnia,False,超幸運,Super Luck,False,自信過度,Moxie
431,431,431,glameow,魅力喵,Glameow,ニャルマー,魅力喵,Glameow,ニャルマー,裝乖寶可夢,0.5,3.9,62,4,190,6,False,False,False,True,False,,,一般,,49,55,42,42,37,85,310,0,柔軟,Limber,False,我行我素,Own Tempo,False,銳利目光,Keen Eye
432,432,432,purugly,東施喵,Purugly,ブニャット,東施喵,Purugly,ブニャット,虎斑貓寶可夢,1.0,43.8,158,4,75,6,False,False,False,True,False,,,一般,,71,82,64,64,59,112,452,0,厚脂肪,Thick Fat,False,我行我素,Own Tempo,False,不服輸,Defiant
433,433,433,chingling,鈴鐺響,Chingling,リーシャン,鈴鐺響,Chingling,リーシャン,鈴鐺寶可夢,0.2,0.6,57,4,120,4,True,False,False,True,False,,,超能力,,45,30,50,65,50,45,285,0,飄浮,Levitate,False,,,,,
434,434,434,stunky,臭鼬噗,Stunky,スカンプー,臭鼬噗,Stunky,スカンプー,臭鼬寶可夢,0.4,19.2,66,4,225,4,False,False,False,True,False,,,毒,惡,63,63,47,41,41,74,329,0,惡臭,Stench,False,引爆,Aftermath,False,銳利目光,Keen Eye
435,435,435,skuntank,坦克臭鼬,Skuntank,スカタンク,坦克臭鼬,Skuntank,スカタンク,臭鼬寶可夢,1.0,38.0,168,4,60,4,False,False,False,True,False,,,毒,惡,103,93,67,71,61,84,479,0,惡臭,Stench,False,引爆,Aftermath,False,銳利目光,Keen Eye
436,436,436,bronzor,銅鏡怪,Bronzor,ドーミラー,銅鏡怪,Bronzor,ドーミラー,青銅寶可夢,0.5,60.5,60,4,255,-1,False,False,False,True,False,,,鋼,超能力,57,24,86,24,86,23,300,0,飄浮,Levitate,False,耐熱,Heatproof,False,重金屬,Heavy Metal
437,437,437,bronzong,青銅鐘,Bronzong,ドータクン,青銅鐘,Bronzong,ドータクン,銅鐘寶可夢,1.3,187.0,175,4,90,-1,False,False,False,True,False,,,鋼,超能力,67,89,116,79,116,33,500,0,飄浮,Levitate,False,耐熱,Heatproof,False,重金屬,Heavy Metal
438,438,438,bonsly,盆才怪,Bonsly,ウソハチ,盆才怪,Bonsly,ウソハチ,盆栽寶可夢,0.5,15.0,58,4,255,4,True,False,False,True,False,,,岩石,,50,80,95,10,45,10,290,0,結實,Sturdy,False,堅硬腦袋,Rock Head,False,膽怯,Rattled
439,439,439,mime-jr,魔尼尼,Mime Jr.,マネネ,魔尼尼,Mime Jr.,マネネ,默劇寶可夢,0.6,13.0,62,4,145,4,True,False,False,True,False,,,超能力,妖精,20,25,45,70,90,60,310,0,隔音,Soundproof,False,過濾,Filter,False,技術高手,Technician
440,440,440,happiny,小福蛋,Happiny,ピンプク,小福蛋,Happiny,ピンプク,家家酒寶可夢,0.6,24.4,110,4,130,8,True,False,False,True,False,,,一般,,100,5,5,15,65,30,220,0,自然回復,Natural Cure,False,天恩,Serene Grace,False,友情防守,Friend Guard
441,441,441,chatot,聒噪鳥,Chatot,ペラップ,聒噪鳥,Chatot,ペラップ,音符寶可夢,0.5,1.9,144,4,30,4,False,False,False,True,False,,,一般,飛行,76,65,45,92,42,91,411,0,銳利目光,Keen Eye,False,蹣跚,Tangled Feet,False,健壯胸肌,Big Pecks
442,442,442,spiritomb,花岩怪,Spiritomb,ミカルゲ,花岩怪,Spiritomb,ミカルゲ,封印寶可夢,1.0,108.0,170,4,100,4,False,False,False,True,False,,,幽靈,惡,50,92,108,92,108,35,485,0,壓迫感,Pressure,False,,,,穿透,Infiltrator
443,443,443,gible,圓陸鯊,Gible,フカマル,圓陸鯊,Gible,フカマル,陸鯊寶可夢,0.7,20.5,60,4,45,4,False,False,False,True,False,,,龍,地面,58,70,45,40,45,42,300,0,沙隱,Sand Veil,False,,,,粗糙皮膚,Rough Skin
444,444,444,gabite,尖牙陸鯊,Gabite,ガバイト,尖牙陸鯊,Gabite,ガバイト,洞穴寶可夢,1.4,56.0,144,4,45,4,False,False,False,True,False,,,龍,地面,68,90,65,50,55,82,410,0,沙隱,Sand Veil,False,,,,粗糙皮膚,Rough Skin
445,445,445,garchomp,烈咬陸鯊,Garchomp,ガブリアス,烈咬陸鯊,Garchomp,ガブリアス,音速寶可夢,1.9,95.0,270,4,45,4,False,False,False,True,False,,,龍,地面,108,130,95,80,85,102,600,2,沙隱,Sand Veil,False,,,,粗糙皮膚,Rough Skin
446,446,446,munchlax,小卡比獸,Munchlax,ゴンベ,小卡比獸,Munchlax,ゴンベ,大胃王寶可夢,0.6,105.0,78,4,50,1,True,False,False,True,False,,,一般,,135,85,40,40,85,5,390,0,撿拾,Pickup,False,厚脂肪,Thick Fat,False,貪吃鬼,Gluttony
447,447,447,riolu,利歐路,Riolu,リオル,利歐路,Riolu,リオル,波紋寶可夢,0.7,20.2,57,4,75,1,True,False,False,True,False,,,格鬥,,40,70,40,35,40,60,285,0,不屈之心,Steadfast,False,精神力,Inner Focus,False,惡作劇之心,Prankster
448,448,448,lucario,路卡利歐,Lucario,ルカリオ,路卡利歐,Lucario,ルカリオ,波導寶可夢,1.2,54.0,184,4,45,1,False,False,False,True,False,,,格鬥,鋼,70,110,70,115,70,90,525,2,不屈之心,Steadfast,False,精神力,Inner Focus,False,正義之心,Justified
